Date,IOC,TATAMOTORS,M&M,YESBANK,HINDPETRO,IBULHSGFIN,BPCL,VEDL,BHARTIARTL,INFY,INFRATEL,GRASIM,TCS,GAIL,TATASTEEL,EICHERMOT,NTPC,ONGC,BAJAJ-AUTO,HEROMOTOCO,ZEEL,CIPLA,SBIN,HINDALCO,POWERGRID,SUNPHARMA,MARUTI,ADANIPORTS,ULTRACEMCO,INDUSINDBK,UPL,WIPRO,ITC,TITAN,DRREDDY,ICICIBANK,AXISBANK,HDFC,KOTAKBANK,HDFCBANK,ASIANPAINT,LT,JSWSTEEL,RELIANCE,HCLTECH,HINDUNILVR,TECHM
4/23/2009,442.9,245.4,444.25,73.6,266.55,,384.05,119.6,707.9,1450.45,,1703.4,568.1,249.9,262.85,199.9,191.9,854.95,637.15,1124.9,118.25,231.2,1265.95,56.7,100.05,1172.5,798.6,391.55,560.1,42.75,122.5,312.9,190,762.65,566.15,424.4,502.05,1758,390.55,1092.5,898.5,863.5,342.4,1763.7,128.15,240.25,332.65
4/24/2009,436.45,253.55,471.3,76.2,266.05,,383.95,124.35,749.75,1448.6,,1802.6,583.9,251.55,261.15,199.1,191.1,856.65,626.35,1147.3,114.45,240.3,1311.15,57.25,100.05,1196.3,803,403.5,568.5,43.85,127.5,312.25,190.55,758.25,554.5,434.1,529.6,1805.4,398.65,1110.25,890.35,886.55,341.05,1788.85,126.9,238.3,339.75
4/27/2009,436.1,249.05,476.3,78.95,265.3,,377.95,121.7,743.65,1435.9,,1800.55,601.9,248.45,253.75,202.15,188.25,848,615.1,1129.9,110.65,244,1278.2,55.8,96.75,1231.25,809.35,389.7,570.55,42.6,125.7,325.95,193.5,733.05,567.9,467.55,557.5,1807.95,393.9,1115.4,879,907.65,333.85,1785.55,127.6,230.8,328.55
4/28/2009,447.65,232.5,473.7,73.7,268.35,,383.1,112.3,724.35,1430.75,,1788.1,598.5,247,234.35,201.3,185.4,832.65,624.5,1122.45,110.05,239.05,1235.6,53.4,92,1229.9,803.15,369.5,572.55,40.35,116.75,315.4,187.55,725.45,548.25,439.2,530.7,1665.05,364.35,1071.85,875.55,873.15,315.55,1737.15,126.05,225.3,317.65
4/29/2009,442.75,243.8,487.95,77.2,275.5,,387.65,111.85,752.75,1509.25,,1781.4,623.6,256.45,238.1,204.65,190,864.75,641.65,1182.65,113,240.75,1278.6,53.75,92.6,1278.4,814,388.75,570.2,40.65,114.95,330.85,188.9,746.8,544.75,479.2,557.3,1726.95,385.25,1100.35,888.25,879.35,342.5,1806.25,129.85,234.75,327.9
5/4/2009,442.9,258.35,545.8,83.65,271,,384.45,120.25,759.25,1628.2,,1800.45,666.4,258.35,263.2,197.65,193.5,891,662.6,1203.45,122.35,238.55,1366.25,61.45,94.05,1292.2,839.35,405.3,593.45,44,123.5,365.55,205.65,789.8,567.45,529.9,609.35,1965.05,423.7,1199.4,885.5,952.85,362.65,1887.1,154.25,239.9,335.25
5/5/2009,436.5,271.35,535.35,84.55,261.35,,372.3,121.3,750.75,1582.05,,1790.2,651,259.1,286.15,196.4,191,886.95,682.8,1199.25,118,236.05,1345.2,62.4,95.95,1297.55,831.65,410.55,587.1,46.85,128.3,369.5,197.8,794.85,560.45,569.1,627.35,1850.85,454.35,1193.25,894.5,981.45,399.15,1883.65,151.55,238.35,332.65
5/6/2009,430,264.85,531.85,80.2,258,,365.95,119.7,757.5,1573.25,,1802.7,635.35,258.7,270.7,200.3,194.15,886.75,684.55,1203.55,121.15,227.85,1322.45,63.35,96.35,1301.25,808.55,401.35,568.05,45.65,126.25,359.4,192.55,809.15,568.45,539.6,605.25,1740.7,424.15,1171.95,888.4,970.95,383.9,1881.5,147.5,234.6,331.2
5/7/2009,425.6,271.95,516.65,83.85,252.85,,359.15,126.5,782.55,1552.75,,1776.35,631.7,260.5,294.35,206,192,891.3,676.65,1219.3,129.55,230.65,1369.5,70.25,97.1,1295.2,839.4,411.95,559.65,46.9,124.35,381.15,190.45,839.4,574.9,549.3,624.75,1817.45,440.9,1176.35,901.8,987.6,429.4,1915.55,150.1,230.65,344.35
5/8/2009,414.1,268.7,493.4,80.55,245.85,,358.2,130.65,768.35,1520.7,,1779.75,630.95,261.65,282.4,213.95,189.9,883.15,679.9,1225.1,124.05,225.9,1324.55,68.3,97.35,1291.25,828.3,413.2,558.85,45.9,118.15,355.1,188.4,831.6,551,520.75,607.25,1736.4,433.5,1144.05,907.9,991.4,409.45,1900.3,148.65,233.05,353.1
5/11/2009,423.2,257.3,503.05,77.1,248.1,,354.4,138.05,748.65,1517.65,,1730.15,615.25,260.85,270.65,229.05,188.05,879.7,681,1221.95,131.05,218.3,1258.2,66.8,97.35,1293.2,834.1,403.45,558.85,43.85,119.95,349.6,187.95,839.4,558.9,523.35,620.35,1711.15,441.65,1147,915,963.8,424.45,1861.6,141.65,227.15,350.05
5/12/2009,430,267.2,524.25,79.85,256.9,,360.65,138.95,793.8,1598.45,,1773.95,641.1,270.6,275.55,225.2,191.25,882.45,685.45,1194.5,137.6,220.45,1295.15,70.35,101.2,1301.75,863.9,408.15,569.55,44.9,115.05,374.5,191.35,860.4,594.45,558.1,669,1844.7,484.65,1195.3,897.3,982.4,417.7,1959.9,144.9,225.1,357.3
5/13/2009,424.4,267.75,511.25,88.35,264.65,,362.15,137.05,795.75,1573.95,,1804.15,621.7,267.9,264.35,228.45,188.9,854.7,737.55,1194.85,142,221.85,1261.4,71.05,99.2,1293.95,839.05,438.6,574.25,43.25,116.65,374.55,188.05,856.05,584.95,551.15,671.7,1905.7,485.2,1164.3,949.45,976.35,412.05,1933,138.75,221.95,362.2
5/14/2009,434.55,259.85,509.8,95.35,263.35,,365.3,137.6,764.65,1567.2,,1792.55,619.8,264.5,264.45,226.35,188.85,830.65,794.75,1212.5,139.2,230.35,1267.35,70.55,99.35,1264.4,832.7,461.95,573.85,42.55,124.1,363.4,186.8,870.05,587.15,536.25,637.55,1860.9,499,1163.65,950.95,946.4,409.15,1908.95,141.9,224.85,361.4
5/15/2009,428.45,265.25,513.45,95.45,260,,370,145.75,799.85,1592.8,,1878.4,644.05,269.9,272,221.85,187.55,813.15,792.95,1221.9,143.25,230.9,1313.5,70.45,100.95,1302.45,848.2,471.75,567.55,42.15,126.4,377.6,186.05,884.4,573.55,574.7,659.6,1938.55,506.05,1184.95,960.2,989,418.6,1950.7,147.75,224.3,362.5
5/18/2009,501.25,301.3,635.95,119.55,306,,425.95,168.3,1003.2,1800.1,,2192,743.85,305.5,318.25,250.1,206.6,947.2,889.65,1487.3,159.6,251.9,1576.55,79.95,117.05,1590.05,938.2,523.35,650.65,48.25,144.85,416.95,206.75,945.4,612.95,707.1,778.4,2374.2,602.9,1378.1,992.45,1231.65,487.8,2367.55,166,239.6,391.7
5/19/2009,445.6,305.7,629.2,131,280.9,,411.7,156.35,915.1,1558.95,,2283.7,669.75,304.05,329.5,250.1,205.9,995.7,903.3,1340.1,164.85,227.05,1753.95,77.25,118.05,1374,999.9,528.75,639.85,54.25,151.85,385.35,190.45,991,591.95,756.15,764.8,2370.3,671.2,1411.8,1000.55,1343.15,479.3,2230.9,159,229.5,364.75
5/20/2009,462.3,363.25,678.15,133.95,282.4,,404.6,165.35,859.65,1530.9,,2253.35,676.65,307.75,371.5,261.2,208.55,994.45,882.4,1299.05,179.45,228.2,1781.15,83.1,118.8,1305.4,1041.85,536.5,659.25,56.7,157.5,396.25,186.45,1071.4,630.25,708.9,728.55,2200.55,660.9,1380.6,1022.35,1361.3,505.1,2152.45,166.8,233.45,384.65
5/21/2009,527.8,357.45,654.7,124.35,322.2,,444.9,160.75,852.45,1502.4,,2191.75,647.45,302.75,365.65,266.6,212.15,1075.3,926.3,1265.15,167.9,216.5,1712.2,78.8,117.45,1268.1,969.25,559.1,689.2,55,150.2,375.85,182.15,1077.6,638.25,673.05,736.2,2093.65,619.7,1371,1099.15,1238.3,495.65,2115.45,163.1,230.4,416.7
5/22/2009,520.75,345.75,630.3,125.35,321.05,,447.55,160.25,859.6,1522.3,,2145.85,634.05,286.3,363.65,289.75,216.6,1046.05,941,1298.2,174.75,222.95,1732,76.9,118.7,1290.6,961.95,546.3,659.95,56.9,164.25,369.35,183.6,1021.7,660.95,702.65,762.85,2117,644.1,1369.85,1064.6,1300.75,502.2,2185.75,166.9,232,474.7
5/25/2009,566.05,345.7,633.95,127.5,338.95,,465.25,161.75,810.35,1511.05,,2119.4,631.35,282.75,368.75,298.35,212.4,1040.65,948.5,1324.1,178.7,223.75,1722.35,77.35,116.6,1316.55,973.35,599.8,674.95,59.5,170.55,366.95,189.8,1052.75,650.65,704.65,774,2086.15,684.7,1363.6,1046.1,1304.95,512.5,2194.75,163.9,233.05,482.25
5/26/2009,564.7,325.6,610.8,120.9,333.9,,445.55,154.55,771.2,1547.65,,2092.75,624.45,276.15,361.85,283.35,201.6,1014.9,926.35,1342.95,168.8,221,1689.45,80.1,107.75,1308.35,957.9,576.25,690.25,56.55,160.55,374,184.05,955.4,661.15,666,744.75,2083.3,630.4,1336,1055.4,1252.8,499.95,2142.7,160.3,231,439.5
5/27/2009,575.35,343.85,626.1,126.85,337.3,,458.55,165.85,768.8,1588.15,,2246.6,648.55,284.5,373.5,288.15,202.05,1105.55,913.25,1359.05,176.7,221.95,1792.9,81.4,109.7,1322.25,974.5,589.7,689.25,61.7,162,379.25,184.1,1006.6,674.35,710.25,797.75,2170.85,660.4,1409.1,1092.1,1312.2,516.75,2186.35,174.95,230.15,480.9
5/28/2009,570,332.85,637,124.9,334.9,,448.3,163.35,795.9,1579,,2177,663.2,286.3,384.8,286.55,207.8,1129.35,950.95,1327.5,176.65,223.75,1829.55,81.7,112,1320.3,1003.85,588.5,691.25,65.85,161.15,369.15,183.9,1030.95,662,730.3,782.05,2183.25,685,1439.95,1062.45,1345.7,549.4,2220.55,174.55,231,463.65
5/29/2009,609,336.85,668.9,125.65,362.95,,464.7,165.4,820.9,1605.1,,2103.15,704.6,300,405.35,284.3,215.4,1169.25,1034.25,1337.15,168.3,222.8,1868.85,84.65,114.95,1213.75,1027.1,611.2,717.8,71.45,163.9,382.25,183.65,1072.9,647.5,740.15,778.95,2179.6,678.55,1444.5,1080,1402.2,553.15,2271.9,166.9,230.8,473.65
6/1/2009,590.7,336.8,712.7,126.5,360.65,,471.65,169.7,804.8,1676.5,,2187.15,697.65,307.25,439.3,290.85,229.35,1176.7,1061.75,1365.9,166.85,219.05,1876.75,87.65,120.1,1216.9,1042.4,651.15,752.6,78.05,164.15,398.9,192.4,1093.5,636.15,722.55,741.75,2302.75,679.65,1433.65,1127.1,1400.65,569.05,2282.2,170.8,232.65,522.85
6/2/2009,572.5,349.45,725.1,124.05,348.45,,471,169.15,800.4,1688.65,,2207.5,694.75,310.05,474.5,283.85,223.75,1163.85,1083.3,1399.2,172.3,222.8,1906.9,87.85,119.05,1229.65,1036.05,629,739.7,74.9,162.95,391.7,192.2,1112.6,616.05,732.3,719.9,2402.8,658.4,1397.8,1120,1413.25,568.25,2279.2,178.5,233.75,559.1
6/3/2009,574,362.3,696.85,133.2,345.75,,460.35,166.35,798.45,1641.5,,2305.9,696.85,307.65,488.1,296.55,222.25,1168.25,1117.85,1387.9,190.65,232.55,1879.55,93.3,125.6,1254.7,1044.9,600.95,727,73.1,175.15,396.1,203.05,1199.75,621.95,719.45,717,2379.75,665.9,1370.75,1137.25,1405.35,587.35,2245.9,172.65,239.7,657.8
6/4/2009,575.05,369.05,689.1,135.25,337.8,,460.5,162.9,816.4,1629.9,,2378.45,707.2,304.45,470.65,298.85,222.45,1169.35,1100.75,1369.3,192.5,234.4,1882.9,89.8,125.5,1304.75,1078.9,620.25,781.4,73.95,170.7,390.65,202.6,1157.25,645.25,733.5,734.85,2432.5,681.95,1388.8,1120.85,1455.4,587.55,2261.75,174.1,249.5,668.15
6/5/2009,593.95,389.2,709.9,133.6,348.95,,472.2,156.85,826.75,1698.9,,2513.35,721.35,306.45,463.9,295.4,219.6,1181.8,1133.4,1453.95,192.25,233.95,1817.65,92.95,125.05,1346.1,1087.1,626.65,741.6,72.85,170.55,393.45,191.35,1187.25,686.3,754.75,738.5,2425.7,677.4,1418.6,1123.15,1522.6,585.8,2212.75,174.95,252,637.4
6/8/2009,580.15,365.15,698.45,123.95,329.9,,463.25,152.4,813.85,1742.1,,2379.6,742.1,292.55,416.45,284.95,214.35,1113.55,1079.05,1462.1,186,230.75,1695.95,87.35,120.95,1338.7,1051.85,622.25,717.45,69.35,156,405.7,183.6,1152.65,685.7,724.65,698.2,2329.75,645,1400.05,1125.1,1480.3,509.5,2194,172.5,252.25,592.3
6/9/2009,553.25,368.1,743.05,129.75,322.5,,448.3,175.3,812.45,1794.8,,2365.7,782.15,293.9,438.2,290.25,213,1132.15,1043.55,1492.7,189.75,233.15,1763.6,91.05,121.05,1336.45,1089.95,680.2,731.95,71.6,164.1,423.6,190.8,1214.45,711.8,737.85,726.05,2359.1,682.85,1420.25,1142.35,1572.8,555.1,2272.15,194.35,256.75,744
6/10/2009,561,361.3,767.1,133.7,320.25,,447.8,180.1,834.6,1808.8,,2439.95,781.8,292.95,439.3,300.45,219.35,1166.1,1066.4,1484.35,187.45,239.95,1756.75,94.15,122.3,1327.2,1109.35,687.4,762.8,77.15,172.3,432.3,195.3,1244.1,751.65,747.7,752.5,2349.65,722.95,1501.25,1151.4,1628.75,582.65,2320.2,203.8,264.35,782.8
6/11/2009,553.85,369.15,811.4,130.7,306.55,,425.8,192.15,854.4,1750.95,,2416.7,775.1,286.15,452.5,291.7,225.7,1120.55,1045.4,1473.8,187.6,240.05,1693.5,101.4,122.6,1342.8,1097.45,674.8,732.15,75.1,168.65,423.8,197.6,1207.85,741.05,750.3,726.6,2346.5,700.95,1556.5,1177.7,1629,636.95,2303.25,196.65,259.95,773.95
6/12/2009,556.05,357.25,783.8,129,303.6,,416.65,203,828.15,1728.45,,2374.15,764.55,287.45,457.75,305.3,221.5,1127.05,1006.8,1467.2,183.4,251.05,1634.6,100.8,121.25,1321.6,1085.1,665.6,732.1,73.3,165.2,410,196.65,1200.65,705.1,742.45,703.75,2282.15,673.7,1528.15,1157.35,1581.8,707.3,2362.1,196.8,255.75,721.3
6/15/2009,562.7,342.7,754.65,129.1,314.25,,428.8,203.1,819.45,1715.1,,2399.25,778,282.75,433.8,308.15,221.2,1125.45,1002.9,1435.45,179.7,255.15,1641.9,95.9,121.95,1278.8,1065.45,630.3,728.35,70.2,157.2,401.95,197.5,1186.85,705.55,734.75,718.4,2283.45,658,1533.05,1168.75,1506.3,671.4,2178.8,200.55,259.15,699.45
6/16/2009,573,349.95,775.05,136.1,320.45,,447.95,200.9,809.5,1724.65,,2410.65,389.15,289,450.7,310.6,225.15,1126.75,995.5,1420.45,179.8,260.75,1714.35,99.15,122.85,1326.25,1075.55,633.55,711.35,82.35,158.3,396.5,198.7,1179.2,712.9,734.4,759.65,2309.35,686.8,1546.2,1167.95,1525.5,682.45,2143.35,208.95,263.45,789.55
6/17/2009,562.25,323.9,749.65,130.75,304.25,,436.2,187.95,802.95,1711.45,,2314.95,378.75,279.9,417,313.2,213.7,1061.2,1009.35,1411.35,167.4,257.4,1662.35,94,119.05,1296.5,1061.05,613.75,714.7,79,147.05,380.4,193.8,1171.5,715.25,722.45,721.6,2280.9,648.45,1544.75,1113,1468.85,632.7,2051.35,196.05,261.6,755.65
6/18/2009,549.95,329.5,742.5,128,294.6,,425.75,186.8,804.85,1725.75,,2174.75,376.4,279.8,388.3,315.05,201.85,1007.65,978.05,1444.45,163.65,256.8,1703.3,87.35,109.45,1316.15,1031.75,617.7,675.75,80.25,146.75,376.7,193.35,1166.75,728.4,703.25,733,2275.7,636.55,1524.85,1089.25,1415.75,569,2025.05,188.85,259.75,783.9
6/19/2009,551.25,345.55,735.75,133.15,301.5,,422.75,188,807.2,1770.4,,2247.1,379.8,287.9,412.55,304.8,198,1009.35,974.5,1464.85,167.15,265.45,1724.6,88.15,108.05,1312.4,1049.9,619.2,670.65,83.25,148.2,380.35,200.6,1182.6,734.7,714.05,756.15,2291.05,629.55,1558.85,1117.8,1497.05,604.5,2041.5,192,260.75,761.1
6/22/2009,545.2,333.55,710.85,131.1,305.15,,420.15,189.8,790.7,1766.4,,2138.65,369.65,281.9,402.75,307.8,191.05,993.85,955.35,1474.5,162.6,261.6,1695.4,84.25,106.35,1285.5,1066.2,617.85,656.95,81.65,148.4,379.35,203.2,1160,734.85,731,765.8,2306.3,620.7,1543.1,1091.25,1513.15,586.45,1952.5,185.35,259.25,741.15
6/23/2009,545.1,342.4,703.4,139.9,307.75,,423.25,181.35,786.4,1747.35,,2230.3,366.65,280.1,400.4,308.3,196.1,1026.7,938.8,1434.75,167.2,259.3,1707.95,81.6,107.35,1280.45,1053.35,600.85,655.3,89.5,146.5,377.4,197.4,1122.55,744.7,697.2,749.35,2365.35,600.5,1485.45,1086.9,1486.4,564.35,2015.3,190.8,260.05,747.35
6/24/2009,543.3,357.25,724.55,140.65,305.55,,428.45,186.45,798.3,1757.55,,2325.2,381.75,281,407,309.9,198.45,1050.95,961.3,1445.95,169.05,265.05,1716.75,83.85,107.55,1345.45,1059.9,612.55,689.65,87.45,147.95,381.25,198.75,1115,743.65,689.4,768.85,2310.45,608.5,1457.7,1129.8,1508.6,589.65,2002.35,191.1,262.95,760.85
6/25/2009,532.35,337.3,701.7,139.6,295.2,,415.2,186.8,793.85,1759.1,,2354.85,380.5,278.5,399.85,315.15,194.05,1019.7,978.4,1412.05,167.45,257,1704,84.45,107.05,1291.55,1025.8,611.4,709.1,85.65,149,374.55,193.15,1109.8,756.95,700,778.55,2377.25,617.65,1464.5,1127.05,1529.35,593.75,1958.1,186.4,258.95,743.9
6/26/2009,538.35,340.25,698.1,143.3,302.55,,421.35,192.35,810.1,1827.1,,2372.35,397.4,284.35,388.55,315.1,194.95,1044.6,1004.1,1406.2,170.6,261.55,1749.25,86.7,110.85,1141.15,1059.25,614.95,714.25,89.45,155.75,384.3,196.7,1141.05,770.2,756.15,818.05,2435.15,651.2,1498.3,1154.65,1610.4,623,2029.2,191.8,266.05,740.1
6/29/2009,545.45,313.9,704.35,151.6,303.55,,426.75,186.9,807.25,1782.95,,2315.05,386.2,290.1,397.75,317.9,197.3,1065.95,1044.4,1383.9,183.6,262.8,1765.15,87.85,111.45,1100.2,1067.9,634.8,706.9,91.4,152,379.2,193.7,1185.8,782.8,748.7,867.55,2373.2,671.25,1507.8,1172.55,1621.8,634.75,2087,191.7,266.6,742.15
6/30/2009,531.85,290.75,691.25,148.85,299,,430.1,182.6,802.15,1776.5,,2311.4,389.85,288.35,390.65,311.6,195.05,1067.3,1003.05,1397.6,177.25,253.35,1745.3,86.45,109.4,1090.55,1068.95,604.1,689.6,86,142.75,377.95,190.75,1173.7,779.85,722.2,832.25,2344.75,631.8,1493.15,1187.8,1567.8,615,2023.4,185.95,267.5,732.1
7/1/2009,541.8,299.65,714.3,143.6,311.35,,455.3,185.4,824.25,1795.2,,2307.8,392.95,287.85,395.95,337.9,195.85,1051.6,1009.2,1399.25,176.4,245,1779.55,83.5,107,1118.75,1072.25,607.8,681.95,86.35,148.2,379.3,191.3,1180.8,787.25,729.85,869.4,2345.55,642.9,1502.5,1184.7,1573.75,622.4,2058.8,190,272.85,747.55
7/2/2009,549.5,294.35,713.85,142.5,319.95,,454.4,189.9,803.1,1796.65,,2401.7,390,310.4,420.4,320.45,200.15,1126.6,978.2,1381.8,181.55,248.1,1759.45,84.8,110.1,1146.25,1052.4,589.25,681.25,85.35,144.45,381.75,191.7,1185.7,787.35,733.5,853.7,2404.7,646,1500.5,1185,1567.05,617.3,2011.35,191.05,270.1,770.55
7/3/2009,562.7,300.8,738.7,142.8,331.2,,459.9,187,819.05,1805.15,,2406.5,390.95,316.85,437.95,321.65,204.4,1136.15,984.85,1370.1,185.1,260.75,1809.65,83.8,112.95,1151.65,1058.75,585.85,707.2,85.15,149.2,385.35,191.7,1205.4,797.45,754.95,873.35,2586.3,647.45,1515.75,1193.4,1607.55,615.6,2027.65,191.35,273.15,752.1
7/6/2009,539.35,282.9,711.7,134.1,317.7,,445.1,179.5,782.95,1761.2,,2298.1,380.7,314.8,396.55,302.15,193.2,1069.75,961.4,1359.25,170.75,257.6,1653.5,78,103.65,1127.2,1037.6,539.85,689.4,75.15,146.7,372.2,197.7,1233.4,766.65,679.7,794.4,2355.9,596.55,1423.95,1193.65,1464.15,575.3,1893.15,187.45,274.9,695.9
7/7/2009,542.55,280.4,751.85,135.05,316.45,,445.4,184.45,812.35,1737.9,,2415.45,389.15,324.9,396.5,316.15,193.3,1049.45,989.6,1436.75,167.95,257,1636.35,78.05,104.55,1147.45,1080.15,521.05,720,77.55,144.35,378.6,211.2,1227.3,784.8,694.85,816.75,2361.45,599.35,1427.3,1207.7,1500.15,576.15,1855.45,183.95,273.45,706.85
7/8/2009,561.35,281.3,737.4,134.4,325.55,,465.25,189.45,792.55,1706.4,,2443.3,381.15,313.75,362.5,312.85,194.7,1010.75,973.15,1465.9,174.05,256.25,1580.7,77.6,101.9,1146.1,1102.25,505.75,722.4,83.2,137.4,375.15,209.45,1210.55,806.55,653.1,786.5,2326.05,569.1,1375.3,1192.8,1414.4,538.2,1829.65,168.6,270.3,685.8
7/9/2009,568,272.5,722.25,133.05,333.9,,472.55,192.9,795.7,1677.55,,2423.2,388.15,324.6,364.05,313.95,194.15,998.35,1000.85,1475.7,176.75,262,1604.05,76.05,102.9,1173.7,1099.15,494.8,732.25,83.25,140.1,373.3,213.4,1185.2,808.5,635.4,764.95,2306.85,567.3,1399.9,1177.35,1389,526.65,1853.4,177.05,265.75,695.45
7/10/2009,548.8,270.55,694.2,128.6,321.55,,452.3,186.4,777.65,1721.15,,2402.75,395.15,311.4,352.9,313.9,193.1,986.6,1015.3,1452.25,167.75,262.45,1543.65,72.8,102.65,1115.1,1103.6,516.1,730.25,80.55,139,384.75,210.6,1163.5,798.75,628.85,738.25,2198.5,555.3,1378.85,1171.3,1356.55,516.45,1775.15,176.7,267.35,653.8
7/13/2009,533.3,262.65,678.25,127.1,316.9,,446.5,183.45,766.35,1770.1,,2448.9,397.5,316.6,339,315.2,191.85,991.3,1019.3,1400.95,169.95,267.6,1546.55,70.3,103.1,1146.35,1067,506,721.85,77.8,140,388.95,210.85,1112.45,766.55,632.95,755.4,2211.45,555.05,1373.8,1124.2,1330.1,485.25,1750.95,182.7,263.85,655.1
7/14/2009,538.6,272.3,705.2,135.8,322.55,,451.1,198.5,773.3,1811.8,,2582.15,406.95,322.35,357.8,321.15,195.45,999.7,1068.1,1399.55,162.65,272.1,1582.6,73.6,108,1177.55,1085.75,525.1,725.4,84.2,144.6,400.35,212.4,1163.1,769.35,679.5,763.2,2371.65,579.1,1362.55,1165,1367.6,530.2,1814.05,190.55,269.45,702.9
7/15/2009,542.3,288.55,718.5,141.15,324.95,,461.65,213.2,780.3,1791.65,,2621,423.15,326.65,380.9,320.65,199,1039.4,1090.1,1490.4,164.1,272.15,1637,79.6,111.05,1213.15,1109.45,540.15,739.3,87.6,149.6,413.2,217.25,1173.85,765.85,696.4,788.7,2426.2,604.75,1381.75,1170.05,1430.65,568.65,1876.3,194.9,270.55,697.95
7/16/2009,540.1,296.7,720.55,138.55,322.05,,459.25,210.95,784.85,1795.1,,2608.6,419.8,338.55,384.2,326.6,205.35,1023,1147.3,1537.85,180.2,276.35,1604.2,79.2,110.85,1220.95,1142,528.9,741,85.6,152.6,416.6,217.35,1198.6,755.35,693.85,798.65,2378.05,622.45,1390.45,1190.95,1379.1,579.65,1935.4,194.25,266.2,705.75
7/17/2009,553.35,315.8,778.05,144.45,324.4,,459.35,218.35,826.25,1866.3,,2700,434.1,336.3,392.35,330.2,205.25,1043.05,1153.6,1640.3,193.4,279.55,1673.95,84.3,111.7,1244.1,1181.45,543.55,745.7,87.55,149.7,429.45,229.25,1208.2,768.6,742.85,851.1,2522.8,641.7,1436.65,1189.35,1419.45,600.3,1937.05,215.45,266.75,734.25
7/20/2009,546.1,327.95,797.9,153.4,324.1,,456.2,236.5,849.05,1971.4,,2763.55,500.55,338.85,391.2,330.55,207.85,1060.65,1185.2,1651.7,185.2,283.15,1722.95,89,111.95,1244,1209.75,551.75,772.15,94.85,154.65,459.9,225.45,1230.45,790.25,784.75,886.35,2506.85,673.5,1473.75,1210.8,1457.9,603.85,2033.3,233.75,267,802.7
7/21/2009,535.75,327.1,776.25,153.35,322.25,,450.15,233.3,837.9,1943.15,,2788.05,477.6,326.5,412.15,330.05,202.8,1045,1189.85,1645.15,184,282.55,1711.55,88.6,110.2,1256.15,1240.05,553.3,775.65,90.55,157.75,458.7,219.65,1237.85,791.6,772.7,884.4,2525.1,642.55,1460.9,1250.45,1472.55,605.7,2018.65,229.5,269.7,812.2
7/22/2009,528.05,325.05,765.25,155.9,321.05,,440.75,227.15,823,1919.8,,2697.35,466.3,329.85,399.35,330.6,203.5,1092.45,1165.55,1616.8,186.7,271.5,1693.9,85.6,108.85,1256.4,1214.3,555.95,751.35,88.05,149.1,451.15,218,1256.4,751.05,759.55,860.7,2402,624.15,1445.15,1296.55,1448.7,594.8,1975.7,216.15,269.3,770.35
7/23/2009,529.85,340.35,802.1,157.5,323.65,,451.7,234.5,814.1,1958.75,,2800.1,475.65,345.6,415.75,329.35,208,1093,1171.05,1666.55,183.9,284.35,1727.15,90.8,113.6,1270.9,1295.8,557.25,764.7,90.55,149.95,456.5,229.75,1308.9,784.95,775.75,893.95,2451.15,641.05,1459.05,1288.15,1489.8,620.05,2041.55,224.85,276.75,784.45
7/24/2009,519.7,372.85,830.9,160.6,327.6,,452.55,233.6,415.95,2003.65,,2839.25,482,353.25,442.5,333.9,210.65,1124.85,1187.8,1735.1,184.25,283.85,1698.6,93.8,113.05,1246.55,1378.25,558.45,775.1,91.1,161,460.6,232.2,1316.3,814.95,767.55,893.95,2413.5,635.45,1449.95,1309.7,1499.6,631.6,2016.85,234.5,282.65,795.5
7/27/2009,516.15,374.1,816.6,161.65,322.8,,451.9,228.2,423.5,2027.9,,2884.7,480.3,339.75,458.8,353.5,214.5,1096.15,1199.95,1681.6,175.7,283.35,1711.3,93.1,114.65,1242.8,1369.9,559.1,797.7,91.35,171.55,460.3,238.85,1336.45,816,757.9,938.35,2356.7,668.75,1433.4,1353.4,1500.3,683.6,1940.65,238.9,299.65,791
7/28/2009,527.65,414.35,824,163.5,329.2,,462.2,245.3,429.55,1997.05,,2840.7,480.65,332.75,471.2,368.65,217.95,1101.95,1222.2,1677.1,175.95,283.05,1681.75,93.75,116.3,1255.6,1389.05,561.05,808.7,90.3,172.35,463.95,241,1327.95,802.6,740.35,956.6,2377.4,662.5,1424.45,1384.55,1493.85,683.5,1907.6,241.55,276.65,806.2
7/29/2009,535.65,393.25,842.3,159.05,332.8,,468.9,239.15,424.7,1984.7,,2718.6,499.8,323.6,442.35,366.8,214.2,1098.45,1204.55,1636.6,174.95,274.05,1656.75,94.6,117.4,1187.5,1398.05,545.85,790.05,87.25,169.85,467.1,237.7,1257.15,805.3,732.75,917.6,2367.5,624,1418.7,1397.35,1466.05,687.5,1930.4,235.6,268.35,812.15
7/30/2009,557.5,395.45,853.05,160.1,359.4,,486.95,233,424,2013.95,,2750.85,533.1,335.5,452.15,367.05,217.15,1101.05,1218.35,1638.35,175.5,280.05,1722.8,93.8,119.05,1144.45,1397.05,557.05,796.9,85.2,169.45,487.25,242.7,1207.5,824.75,757.2,920.6,2473.45,628.75,1464.35,1396.05,1492.85,687.6,1900.3,245.95,281.4,848.2
